name,number,N,class_,class_sf,class_A,class_B,class_C,class_D,class_E,class_K,class_L,class_M,class_O,class_P,class_Q,class_R,class_S,class_V,class_X,class_Z,e,h,k
2005 WX,,1,V,V,0.0,1.4E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999986,0.0,0.0,,,
2005 XT77,,1,S,S,2.7E-5,0.0,1.0E-6,0.0,4.0E-6,4.0E-6,0.0,0.0,0.0,0.0,0.031497,0.004382,0.964086,0.0,0.0,0.0,,,
2006 MW1,,1,V,V,0.0,0.0,8.7E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006057,0.0,0.0,0.993855,0.0,0.0,,,
2007 DS84,,1,Xk,X,0.0,6.0E-6,0.348347,0.0,0.0,5.15E-4,0.0,6.1E-5,0.0,0.04058,5.0E-6,0.0,0.232384,0.0,0.378102,0.0,,,1
2007 ED125,,1,S,S,0.0,0.0,9.35E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104504,4.34E-4,0.893314,8.13E-4,0.0,0.0,,,
2007 MK6,,1,S,S,2.8E-5,0.0,1.84E-4,0.0,0.0,0.0,0.0,0.007238,0.0,0.0,0.073535,0.0,0.904868,0.014147,0.0,0.0,,,
2007 ML13,,1,S,S,0.007523,0.0,0.0,0.0,0.0,2.9E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.992326,1.02E-4,2.0E-5,0.0,,,
2007 VM184,,1,A,A,0.998454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001542,4.0E-6,0.0,0.0,,,
2007 WQ3,,1,A,A,0.580021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416847,2.47E-4,5.0E-6,0.00288,,,
2007 WU3,,1,Xe,X,0.0,3.0E-6,7.01E-4,7.0E-6,0.0,2.57E-4,0.0,2.5E-5,0.0,0.004767,0.0,0.0,9.03E-4,1.0E-6,0.993335,0.0,1,0,
2008 CA6,,1,S,S,4.1E-5,0.0,1.1E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001418,0.013174,0.984581,6.75E-4,0.0,0.0,,,
2008 CD6,,1,Q,Q,0.0,0.0,0.005434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817235,0.0,0.177319,1.2E-5,0.0,0.0,,,
2008 CS1,,1,S,S,0.0,0.0,9.5E-4,0.0,0.0,3.0E-6,0.0,3.6E-5,0.0,0.0,0.025769,0.0,0.970765,0.002478,0.0,0.0,,,
2008 GU20,,1,S,S,0.0,0.0,4.2E-5,0.0,0.0,3.0E-6,0.0,0.0,0.0,0.0,0.004354,4.97E-4,0.994943,1.59E-4,1.0E-6,0.0,,,
2008 HA2,,1,S,S,8.1E-5,0.0,6.3E-5,0.0,0.0,1.85E-4,0.0,1.0E-6,0.0,0.0,7.0E-5,3.0E-6,0.999064,2.41E-4,2.93E-4,0.0,,,
2008 JY30,,2,S,S,0.0,0.0,8.66E-4,0.0,0.0,0.0,0.0,0.0,5.7E-5,0.0,0.498566,1.38E-4,0.500372,2.0E-6,0.0,0.0,,,
2008 QS11,,1,Mk,M,1.0E-6,0.0,0.0,0.0,0.0,1.43E-4,0.0,0.83809,0.0,0.16123,0.0,0.0,5.35E-4,0.0,0.0,0.0,,,1
2008 RW24,,1,S,S,0.0,3.0E-6,0.209117,0.0,0.0,0.04841,0.0,1.05E-4,0.0,0.125622,4.0E-6,0.0,0.585967,0.0,0.030773,0.0,,,
2009 CV,,1,X,X,0.0,4.0E-6,2.55E-4,0.0,0.0,0.007654,0.020733,0.317679,0.0,3.6E-5,0.0,0.0,0.019826,0.0,0.633813,0.0,,0,
2009 DL46,,1,L,L,3.0E-6,0.0,1.0E-6,0.0,3.28E-4,3.0E-6,0.643591,0.34304,0.0,1.88E-4,0.0,0.0,0.012844,2.0E-6,0.0,0.0,,,
2009 EM1,,1,S,S,0.0,0.0,6.36E-4,0.0,0.0,0.002918,0.0,0.041711,0.0,0.0,0.083541,0.0,0.870994,4.0E-6,1.95E-4,0.0,,,
2009 KW2,,1,L,L,0.0,3.0E-6,2.03E-4,0.0,0.0,0.002009,0.973335,0.004582,0.0,0.0,5.0E-6,0.0,0.010012,0.0,0.009852,0.0,,,
2009 MW,,1,S,S,7.6E-5,0.0,8.3E-5,0.0,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.001606,0.017815,0.980385,3.3E-5,0.0,0.0,,,
2010 CE55,,1,X,X,1.0E-6,0.0,4.0E-6,0.0,0.0,0.004555,0.131198,0.002195,0.0,3.0E-6,1.0E-6,0.0,0.148466,0.0,0.713577,0.0,,0,
2010 TD54,,1,S,S,0.0,0.0,4.73E-4,0.0,0.0,0.0,1.8E-5,0.0,0.0,0.0,0.011317,5.0E-6,0.988171,1.5E-5,0.0,0.0,,,
2011 WK15,,1,C,C,0.0,0.445648,0.51082,0.0,0.0,0.004524,0.001686,0.037281,0.0,0.0,1.4E-5,0.0,2.4E-5,0.0,3.0E-6,0.0,,0,
2011 YB40,,1,S,S,4.02E-4,0.0,0.009463,1.3E-5,0.0,0.0,0.0,0.223486,0.0,6.76E-4,0.307139,0.0,0.455605,0.003216,0.0,0.0,,,
2012 DR32,,1,Z,Z,5.0E-6,0.0,0.0,0.026438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004253,0.0,0.030908,0.938396,,,
2012 PG6,,1,S,S,0.0,0.0,2.3E-5,3.56E-4,0.0,4.88E-4,2.15E-4,0.0,0.0,3.0E-6,0.0,0.0,0.998701,1.0E-6,2.13E-4,0.0,,,
2012 XA133,,1,Q,Q,0.0,0.0,0.009765,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.0,0.947147,0.0,0.042368,7.19E-4,0.0,0.0,,,
2013 AV60,,1,S,S,0.0,0.0,3.0E-5,0.0,0.0,9.5E-5,0.0,0.0,0.0,0.0,0.219584,0.002755,0.777532,5.0E-6,0.0,0.0,,,
2013 BO76,,1,S,S,0.0,0.0,8.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054734,0.003722,0.941536,0.0,0.0,0.0,,,
2013 NJ,,1,Q,Q,0.0,0.0,0.052191,0.0,0.0,0.0,0.0,3.9E-5,0.0,1.8E-5,0.936593,0.0,0.010554,6.04E-4,0.0,0.0,,,
2013 PC7,,1,C,C,0.0,0.009942,0.813991,0.0,0.0,0.003101,0.0,3.6E-5,1.74E-4,0.0,0.144527,0.0,0.028017,1.59E-4,5.2E-5,0.0,,0,
2013 PH10,,1,X,X,0.0,1.0E-5,0.020095,0.0,0.0,0.043811,1.0E-6,0.229023,0.0,0.096102,0.0,0.0,0.072291,0.0,0.538667,0.0,,,
2013 PJ10,,1,S,S,0.0,0.0,1.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00104,0.011233,0.987595,1.1E-5,0.0,0.0,,,
2013 SR,,1,S,S,0.0,1.2E-5,1.6E-5,0.0,0.0,0.091452,0.0,0.041992,0.0,0.00155,0.0,0.0,0.698967,0.0,0.16601,0.0,,,
2013 VY13,,1,S,S,0.0,0.0,3.4E-5,0.0,0.0,1.2E-5,2.8E-5,2.81E-4,0.0,0.0,3.92E-4,0.0,0.999249,0.0,4.0E-6,0.0,,,
2013 WA44,,1,S,S,1.1E-5,0.0,1.69E-4,0.0,0.0,2.52E-4,1.6E-5,6.75E-4,0.0,0.0,2.6E-5,0.0,0.99566,0.001375,0.001816,0.0,,,
2013 WS43,,1,S,S,1.99E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085775,2.0E-6,0.914025,0.0,0.0,0.0,,,
2013 XE4,,1,S,S,0.0,0.0,7.6E-5,0.0,0.0,0.0,5.67E-4,0.0,0.0,0.0,0.011408,0.011325,0.976576,4.8E-5,0.0,0.0,,,
2013 XV8,,1,Ch,Ch,0.0,8.5E-5,0.001909,1.3E-5,0.0,9.0E-6,0.0,1.1E-5,0.0,0.983903,0.0,0.0,1.0E-6,0.0,0.014067,0.0,,1,
2014 DF80,,1,X,X,0.0,2.2E-5,6.41E-4,0.025467,0.0,0.0,0.0,0.0,0.0,0.086566,0.0,0.0,9.25E-4,0.0,0.886379,0.0,,0,
2014 FA7,,1,S,S,0.0,0.003475,0.137995,0.0,0.0,6.96E-4,0.0,5.0E-6,0.0,0.060647,0.0,0.0,0.767429,0.0,0.029752,0.0,,,
2014 FB44,,1,S,S,1.0E-5,0.0,4.0E-5,0.0,0.0,0.002587,0.28659,0.001542,0.0,0.0,3.2E-5,0.0,0.696695,2.3E-5,0.01248,0.0,,,
2014 FN33,,1,S,S,4.4E-5,0.0,1.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038241,0.370828,0.590823,5.3E-5,0.0,0.0,,,
2014 FP47,,1,S,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0E-6,0.999999,0.0,0.0,0.0,,,
2014 GD50,,1,S,S,3.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999994,3.0E-6,0.0,0.0,,,
2014 GG49,,1,K,K,0.0,3.98E-4,8.5E-5,0.0,0.0,0.293754,1.0E-6,0.224889,0.0,0.007137,0.0,0.0,0.289634,0.0,0.184102,0.0,,,
2014 HE177,,1,C,C,0.0,0.00764,0.826252,0.0,0.0,0.036257,0.0,0.00101,0.0,0.038975,0.0,0.0,0.065187,0.0,0.024678,0.0,,0,
2014 HK129,,1,S,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
2014 HS4,,1,S,S,8.0E-6,0.0,0.0,0.0,0.0,0.0,2.2E-5,0.0,0.0,0.0,0.007137,0.0,0.992832,1.0E-6,0.0,0.0,,,
2014 HT46,,1,S,S,1.74E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059657,0.147113,0.793056,0.0,0.0,0.0,,,
2014 JD,,1,Q,Q,1.38E-4,0.0,0.020362,1.0E-6,0.0,0.0,0.0,0.100557,0.0,2.23E-4,0.584579,0.0,0.292996,0.001144,0.0,0.0,,,
2014 JJ55,,1,X,X,0.0,9.0E-6,6.72E-4,0.0,0.0,0.086277,3.0E-6,0.210916,0.0,0.002639,2.0E-6,0.0,0.08516,0.0,0.614323,0.0,,0,
2014 MD6,,1,S,S,0.0,0.0,5.4E-5,0.0,0.0,1.0E-6,0.0,1.0E-6,0.0,0.0,0.001643,7.7E-5,0.998045,1.15E-4,6.4E-5,0.0,,,
2014 OE338,,1,X,X,0.0,5.0E-6,3.63E-4,3.6E-5,0.0,0.003245,1.0E-6,0.003061,0.0,0.00563,0.0,0.0,6.47E-4,0.0,0.987011,0.0,0,0,
2014 OT338,,1,S,S,3.0E-6,0.0,7.4E-5,0.0,0.0,0.0,0.0,0.0,4.0E-6,0.0,0.029042,0.009718,0.961129,2.8E-5,0.0,0.0,,,
2014 QK362,,1,X,X,0.002989,3.4E-5,1.0E-6,0.086191,0.0,0.0,0.0,0.0,0.0,5.07E-4,0.0,0.0,0.116174,0.0,0.744246,0.049859,,0,
2014 RC,,1,S,S,0.0,0.0,0.00139,0.0,0.0,3.9E-5,0.0,8.9E-5,0.0,0.0,0.184318,0.0,0.814063,1.0E-4,0.0,0.0,,,
2014 RF11,,1,S,S,1.0E-6,0.0,7.9E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033555,0.009497,0.956861,7.0E-6,0.0,0.0,,,
2014 SB145,,1,C,C,0.0,9.73E-4,0.617066,0.0,0.0,0.00146,0.0,4.0E-6,0.0,0.096499,1.0E-6,0.0,0.201801,0.0,0.082196,0.0,,0,
2014 SF304,,1,S,S,3.85E-4,0.0,1.61E-4,0.0,0.0,0.0,0.0,5.1E-5,0.010819,0.0,0.058017,0.368665,0.487638,0.074266,0.0,0.0,,,
2014 SO142,,1,X,X,1.03E-4,0.0,0.0,0.231566,0.0,0.0,0.0,0.0,0.0,1.6E-5,0.0,0.0,0.149948,1.0E-6,0.592668,0.025698,,0,
2014 SU1,,1,S,S,0.0,0.21095,0.009427,0.0,0.0,0.0,0.003997,0.0,0.0,0.0,7.0E-4,0.0,0.633224,0.0,0.141701,0.0,,,
2014 TF17,,1,X,X,1.0E-6,0.0,0.001268,3.0E-5,0.0,0.005369,0.001042,0.075386,0.0,0.003911,0.0,0.0,0.049106,2.0E-6,0.863884,0.0,0,0,
2014 TP57,,1,S,S,0.0,6.86E-4,0.300797,0.0,0.0,0.045686,0.0,0.003134,0.0,0.170629,1.2E-5,0.0,0.310575,0.0,0.168481,0.0,,,
2014 TR57,,1,S,S,0.02887,0.0,2.0E-6,0.0,0.0,6.0E-6,0.0,0.0,0.0,0.0,4.0E-6,0.0,0.969567,8.21E-4,7.31E-4,0.0,,,
2014 UC115,,1,Q,Q,0.0,0.0,3.35E-4,0.0,0.0,0.0,0.0,0.0,3.0E-6,0.0,0.964489,0.0,0.034963,2.1E-4,0.0,0.0,,,
2014 UV210,,1,C,C,0.0,0.006767,0.891435,0.0,0.0,0.0,0.0,0.0,0.0,0.082676,0.0,0.0,0.010451,0.0,0.00867,0.0,,0,
2014 VG2,,1,S,S,3.42E-4,0.0,1.78E-4,0.0,0.0,3.0E-6,0.0,0.0,2.0E-6,0.0,1.57E-4,1.9E-5,0.998858,3.2E-4,1.22E-4,0.0,,,
2014 WC201,,1,S,S,2.7E-5,0.0,1.95E-4,0.0,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.001994,0.016519,0.981119,1.45E-4,0.0,0.0,,,
2014 WE120,,1,V,V,0.0,0.0,1.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343447,0.0,0.0,0.656552,0.0,0.0,,,
2014 WE121,,1,M,M,0.0,1.52E-4,0.023753,0.0,0.0,0.295578,2.7E-5,0.343538,0.0,0.001745,2.2E-5,0.0,0.080423,0.0,0.254763,0.0,,,
2014 WF201,,1,B,B,0.0,0.802192,0.191301,0.0,0.0,0.0,1.8E-5,0.0,0.0,0.0,0.001226,0.0,0.005231,0.0,3.2E-5,0.0,,0,
2014 WO69,,1,S,S,0.0,0.0,4.29E-4,0.0,0.0,4.45E-4,0.0,0.007032,0.0,0.0,0.050597,0.0,0.94145,1.2E-5,3.4E-5,0.0,,,
2014 WP365,,1,S,S,0.0,0.0,5.09E-4,0.0,0.0,2.0E-6,1.0E-6,2.2E-5,0.0,0.0,0.008734,0.0,0.990179,5.06E-4,4.6E-5,0.0,,,
2014 WR6,,1,C,C,0.0,0.004149,0.400451,0.0,0.0,0.112012,0.0,2.23E-4,0.0,0.002307,2.4E-5,0.0,0.315057,0.0,0.165777,0.0,,0,
2014 WS7,,1,S,S,1.0E-6,0.0,9.2E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408999,0.083845,0.480546,0.026518,0.0,0.0,,,
2014 WX202,,1,Q,Q,0.0,0.0,7.6E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615489,8.5E-5,0.384349,1.0E-6,0.0,0.0,,,
2014 WX4,,1,X,X,0.001012,0.0,3.39E-4,0.179537,0.0,0.0,0.0,3.0E-6,0.0,8.1E-5,0.0,0.0,0.349373,2.04E-4,0.467657,0.001793,,0,
2014 WY119,,1,S,S,7.9E-5,0.0,1.22E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002598,0.028554,0.968365,2.82E-4,0.0,0.0,,,
2014 YC,,1,X,X,0.0,8.0E-6,0.001937,1.14E-4,0.0,0.008793,1.09E-4,0.016267,0.0,0.041185,0.0,0.0,5.77E-4,0.0,0.93101,0.0,0,0,
2014 YD,,1,X,X,0.0,8.0E-6,6.4E-4,3.0E-6,0.0,7.4E-5,0.0,0.0,0.0,0.005646,0.0,0.0,0.001015,0.0,0.992613,0.0,,0,
2014 YD42,,1,S,S,1.93E-4,0.0,0.0,0.0,0.0,0.0,0.03855,0.0,0.0,0.0,0.0,0.0,0.948672,0.0,0.012586,0.0,,,
2014 YN,,1,M,M,0.0,2.68E-4,0.043544,0.0,0.0,0.242748,2.0E-6,0.338089,0.0,0.010877,1.2E-5,0.0,0.198358,0.0,0.166102,0.0,,,
2014 YS34,,1,S,S,5.8E-5,0.0,0.0,0.0,0.0,0.0,0.004869,0.0,0.0,0.0,2.5E-5,0.0,0.994447,6.0E-4,0.0,0.0,,,
2014 YT34,,1,X,X,0.0,4.0E-6,4.0E-6,0.0,0.0,0.070469,0.008429,0.032055,0.0,5.74E-4,0.0,0.0,0.057238,0.0,0.831228,0.0,,,
2014 YZ8,,1,X,X,0.0,4.0E-6,0.0,0.0,0.0,0.00143,0.065286,0.009278,0.0,4.0E-6,0.0,0.0,0.084434,0.0,0.839564,0.0,,0,
2015 AK1,,1,X,X,0.0,2.1E-5,0.01139,0.0,0.0,0.063186,3.0E-6,0.198908,0.0,0.022773,1.0E-6,0.0,0.053638,0.0,0.65008,0.0,,0,
2015 AY245,,1,P,P,0.0,3.0E-6,0.234184,3.0E-6,0.0,0.050684,0.0,0.109751,0.0,0.60471,1.2E-5,0.0,6.28E-4,2.3E-5,0.0,0.0,0,0,
2015 AZ43,,1,L,L,0.0,3.04E-4,4.46E-4,0.0,0.0,0.0,0.461566,3.0E-6,0.0,0.0,2.6E-5,0.0,0.197956,1.0E-6,0.339699,0.0,,,
2015 BF511,,1,S,S,0.0,0.0,1.9E-5,0.384104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615876,0.0,0.0,0.0,,,
2015 BK4,,1,S,S,2.0E-6,0.0,1.4E-5,0.0,0.0,2.35E-4,0.0,8.0E-6,0.0,0.0,5.65E-4,9.73E-4,0.998199,5.0E-6,0.0,0.0,,,
2015 BM510,,1,M,M,0.0,2.0E-6,1.2E-5,0.0,0.0,7.5E-5,0.284674,0.465788,0.0,1.0E-6,0.0,0.0,0.026797,0.0,0.222651,0.0,,,
2015 CA1,,1,X,X,0.0,8.0E-6,9.61E-4,7.3E-5,0.0,0.001706,1.0E-6,9.17E-4,0.0,0.014496,0.0,0.0,3.25E-4,0.0,0.981512,0.0,0,0,
2015 CF,,1,S,S,4.0E-6,0.0,4.7E-5,0.0,0.0,2.0E-6,0.001487,2.6E-5,0.0,0.0,2.04E-4,0.0,0.998169,6.0E-5,1.0E-6,0.0,,,
2015 CQ13,,1,A,A,0.578132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395413,3.5E-5,1.61E-4,0.026259,,,
2015 CW12,,1,S,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999976,0.0,2.4E-5,0.0,,,
2015 CZ12,,1,S,S,2.0E-5,0.0,6.1E-5,0.0,0.0,3.81E-4,1.39E-4,0.003407,0.0,0.0,1.3E-5,0.0,0.988073,2.4E-4,0.007668,0.0,,,
2015 DC54,,1,C,C,0.0,0.006323,0.853769,0.0,0.0,0.07002,9.39E-4,0.004773,2.0E-5,0.0,0.040678,0.0,0.020733,3.0E-5,0.002715,0.0,,0,
2015 DK200,,1,M,M,0.0,8.93E-4,0.228464,0.0,0.0,0.057825,0.0,0.269469,0.0,0.079897,3.0E-6,0.0,0.220554,0.0,0.142895,0.0,,,
2015 DO215,,1,S,S,5.0E-6,0.0,1.0E-6,0.0,0.0,0.0,6.58E-4,0.0,0.0,0.0,1.7E-5,0.0,0.99928,3.5E-5,3.0E-6,0.0,,,
2015 DP53,,1,S,S,5.0E-6,0.0,9.2E-5,0.0,0.0,0.0,1.8E-5,4.0E-6,0.0,0.0,7.31E-4,0.0,0.998953,1.97E-4,0.0,0.0,,,
2015 DR215,,1,S,S,1.1E-5,0.0,9.0E-6,0.0,0.0,1.64E-4,0.0,9.0E-6,0.0,0.0,7.82E-4,2.34E-4,0.998768,1.5E-5,8.0E-6,0.0,,,
2015 DS,,1,X,X,8.0E-6,0.0,4.0E-6,2.1E-5,0.0,0.003388,0.110331,0.00546,0.0,3.7E-5,0.0,0.0,0.010001,2.0E-6,0.870747,0.0,,0,
2015 DS53,,1,X,X,0.0,1.4E-5,7.91E-4,5.0E-6,0.0,8.0E-6,0.0,0.0,0.0,0.007855,0.0,0.0,1.93E-4,0.0,0.991134,0.0,,0,
2015 DU,,1,S,S,1.0E-6,0.0,5.1E-5,0.0,0.0,1.3E-5,0.0,0.0,0.0,0.0,0.00152,0.004306,0.994026,8.2E-5,0.0,0.0,,,
2015 DZ198,,1,S,S,4.0E-6,0.0,2.8E-5,0.0,0.0,9.0E-6,0.0,0.0,0.0,0.0,8.32E-4,0.0019,0.997139,8.8E-5,0.0,0.0,,,
2015 EE7,,1,Q,Q,0.0,0.0,9.41E-4,0.0,0.0,0.006517,0.0,0.0,0.0,0.0,0.529361,0.0,0.463155,2.3E-5,3.0E-6,0.0,,,
2015 EF,,1,S,S,0.0,0.0,0.001116,0.0,0.0,0.0,0.0,0.0,1.0E-6,0.0,0.045294,1.11E-4,0.953474,4.0E-6,1.0E-6,0.0,,,
2015 EK,,1,S,S,5.0E-6,0.0,2.1E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107177,0.049453,0.843329,1.4E-5,0.0,0.0,,,
2015 FC,,1,X,X,0.0,2.3E-5,0.002008,0.0,0.0,0.086338,0.0,0.141157,0.0,0.031206,1.0E-6,0.0,0.09369,0.0,0.645577,0.0,,0,
2015 FD134,,1,S,S,0.0,0.0,0.003795,0.0,0.0,0.0,2.0E-6,2.4E-5,0.0,0.0,0.037465,0.0,0.949969,0.008744,2.0E-6,0.0,,,
2015 FP,,1,S,S,0.0,1.18E-4,4.0E-6,0.0,0.0,0.304591,0.0,0.001687,0.0,3.68E-4,0.0,0.0,0.608563,0.0,0.084669,0.0,,,
2015 FP124,,1,S,S,0.0,0.0,0.043637,0.0,0.0,0.006021,0.0,0.00851,0.0,0.0,0.280936,0.0,0.660683,5.1E-5,1.61E-4,0.0,,,
2015 FW33,,1,S,S,2.89E-4,0.0,0.0,0.0,0.0,1.8E-5,0.0,0.0,0.0,0.0,0.010552,0.007385,0.981756,0.0,0.0,0.0,,,
2015 FX33,,1,S,S,0.0,6.0E-6,1.0E-6,0.0,0.0,0.080423,0.0,0.084311,0.0,2.76E-4,0.0,0.0,0.71708,0.0,0.117903,0.0,,,
2015 GF,,1,S,S,4.9E-5,0.0,1.6E-5,0.0,0.0,0.0,0.0,0.0,2.0E-6,0.0,0.043877,0.024185,0.931797,7.5E-5,0.0,0.0,,,
2015 HA1,,2,S,S,0.008137,0.0,2.2E-5,0.0,0.0,1.5E-5,0.270245,0.039625,1.0E-6,0.0,6.1E-5,6.4E-5,0.598326,1.3E-5,0.083492,0.0,,,
2015 HB117,,1,S,S,0.0,0.0,0.0,0.0,0.0,0.0,4.0E-6,0.0,0.0,0.0,1.4E-5,0.0,0.999981,0.0,0.0,0.0,,,
2015 HB177,,1,X,X,0.0,0.0,0.0,0.0,0.0,0.0,0.005667,0.0,0.0,0.0,0.0,0.0,0.026333,0.0,0.968,0.0,,,
2015 HM10,,1,S,S,6.2E-5,0.0,1.0E-6,0.0,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.003954,2.0E-6,0.995964,1.4E-5,0.0,0.0,,,
2015 HP43,,2,S,S,1.96E-4,0.0,0.008221,7.7E-5,0.0,0.0,0.0,0.082462,2.0E-6,0.00295,0.173721,0.014229,0.717917,2.24E-4,0.0,0.0,,,
2015 HS11,,1,S,S,0.0,4.55E-4,0.282237,0.0,0.0,0.001397,0.0,2.0E-6,0.0,0.193083,9.0E-6,0.0,0.342071,0.0,0.180746,0.0,,,
2015 HV11,,1,V,V,0.001477,0.0,2.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047858,0.02131,3.09E-4,0.929045,0.0,0.0,,,
2015 JD1,,1,X,X,0.0,2.0E-6,2.31E-4,0.0,0.0,0.0,0.104557,3.0E-6,0.0,0.0,2.2E-5,0.0,0.24335,2.4E-5,0.65181,0.0,,0,
2015 JF,,1,X,X,4.17E-4,0.0,2.0E-6,0.025618,0.0,3.8E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.040701,6.0E-6,0.933219,0.0,0,0,
2015 JJ2,,1,S,S,0.002965,0.0,6.0E-6,4.9E-5,0.0,0.0,0.0,1.0E-6,0.0,0.002356,0.0,0.0,0.586963,1.0E-6,0.212099,0.19556,,,
2015 JR,,1,S,S,0.002351,0.00965,7.58E-4,1.3E-5,0.0,0.0,0.0,0.279764,0.0,5.6E-5,0.06995,0.0,0.637358,1.0E-4,0.0,0.0,,,
2015 JW,,1,S,S,0.0,3.0E-6,0.072862,0.0,0.0,0.005437,0.0,0.0,0.0,6.95E-4,0.009137,0.0,0.492161,1.0E-6,0.419704,0.0,,,
2015 JY1,,1,V,V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4E-5,0.015315,1.0E-6,0.98466,0.0,0.0,,,
2015 KA,,1,S,S,0.009425,0.0,3.2E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82E-4,3.1E-5,0.986491,0.003739,0.0,0.0,,,
2015 KE,,1,S,S,0.0,0.0,8.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01521,2.0E-6,0.984733,4.7E-5,0.0,0.0,,,
2015 KJ19,,1,C,C,0.0,0.045528,0.921732,0.0,0.0,0.006255,0.001721,0.024747,0.0,0.0,1.0E-6,0.0,1.7E-5,0.0,0.0,0.0,,,
2015 KS121,,1,S,S,0.0,7.27E-4,0.318175,0.0,0.0,0.046399,0.0,0.0022,0.0,0.144121,9.0E-6,0.0,0.319246,0.0,0.169123,0.0,,,
2015 KU121,,1,S,S,0.0,0.0,9.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027417,0.003821,0.968667,1.0E-6,0.0,0.0,,,
2015 LH,,1,S,S,0.010526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5E-5,0.0,0.985509,0.00393,0.0,0.0,,,
2015 LH14,,1,X,X,0.0,3.4E-5,0.004811,0.0,0.0,0.121339,0.001345,0.142508,0.0,0.006893,0.0,0.0,0.069919,0.0,0.653152,0.0,,0,
2015 LN21,,1,X,X,0.0,0.0,0.0,0.0,0.0,0.0,1.47E-4,1.0E-6,0.0,0.0,0.0,0.0,0.046767,0.0,0.953085,0.0,,0,
2015 LQ21,,1,D,D,0.0,0.0,1.44E-4,0.788607,0.0,0.0,0.034765,0.0,0.0,0.0,0.0,0.0,0.171329,1.2E-5,0.005142,0.0,,,
2015 LU24,,1,S,S,1.4E-5,0.0,1.0E-6,0.0,0.0,0.0,0.00347,0.0,0.0,0.0,0.003657,0.0,0.992718,1.4E-4,0.0,0.0,,,
2015 MC,,1,S,S,0.0,0.0,0.001998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030979,2.0E-6,0.967019,2.0E-6,0.0,0.0,,,
2015 MN44,,1,S,S,0.0,0.0,0.008246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019448,0.0,0.972304,0.0,2.0E-6,0.0,,,
2015 NA14,,1,S,S,7.16E-4,0.0,5.3E-5,0.0,0.0,1.0E-6,0.0,0.0,0.0,0.0,9.6E-5,1.2E-5,0.998534,5.86E-4,2.0E-6,0.0,,,
2015 NU13,,1,S,S,2.0E-6,0.0,4.0E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389072,0.009053,0.601868,0.0,0.0,0.0,,,
2015 OM21,,1,Q,Q,0.0,0.0,8.22E-4,0.0,0.0,1.0E-6,0.0,0.0,2.0E-6,0.0,0.825356,0.0,0.173802,1.9E-5,0.0,0.0,,,
